level,baseline,shared,area_saved_um2,area_saved_pct,power_saved_pct,delay_change_pct,adp_saved_pct,bit_identical
0,separate,absdm_l0_shared,-254.87999999999988,-22.699583058229944,-13.615067341190912,30.263157894736835,-59.83235161532583,True
0,separate_native_mul,absdm_l0_shared,-244.07999999999993,-21.530644516147525,-10.864553439240732,30.263157894736835,-58.30965535656058,True
1,separate,absdm_l1_shared,7.560011000000031,0.4133050649262615,14.266044346908814,11.57155039796669,-11.110419529155147,True
1,separate_native_mul,absdm_l1_shared,150.840009,7.647381303178758,20.202261909313933,12.519340137689138,-3.914557157539411,True
2,separate,absdm_l2_shared,10.079999999999927,0.46419097886719607,34.369382586975114,14.480877638772371,-13.949467732245191,True
2,separate_native_mul,absdm_l2_shared,185.75999899999988,7.9141103497549325,38.342022324587965,13.121601166115383,-4.169032820419338,True
3,separate,absdm_l3_shared,234.360001,7.97598622504303,42.687505412080995,3.214141715584651,5.018204009946792,True
3,separate_native_mul,absdm_l3_shared,120.5999899999997,4.269691176797963,46.72457740810303,16.303620681636865,-11.337815251096451,True
