group,level,drop,area_saved_pct,power_saved_pct,delay_change_pct,adp_saved_pct,bit_identical
mul_drop,0,16,-5.113322088615635,-2.153311434194083,17.32312631189037,-23.322235644650657,True
mul_drop,1,14,12.705841482138702,23.813911402671483,6.679876830690623,6.87469921275774,True
mul_drop,2,12,17.836577896519824,44.598539484925425,-5.3480961642021985,22.230756722413304,True
mul_drop,3,10,22.541481069633896,50.30284915481818,6.5131324989871064,17.496505099946134,True
div_drop,0,18,-9.237637396345132,-6.780086259423435,20.052497064308895,-31.142511428367637,True
div_drop,1,16,11.210855890863257,22.937931364558395,7.74583146346457,4.333398430316848,True
div_drop,2,16,16.557692094715648,25.488259578176663,3.3144820674350317,13.79201176254108,True
div_drop,3,16,19.385624639485364,49.415892513578164,6.441465182159556,14.192877718822405,True
