1.0800781250 1.4851074219 1.4326171875 1.5063476562 1.4851074219 1.4862060547 0.7855113636 0.8033854167 0.7640625000 0.7855113636 0.7834948015
1.0820312500 1.4877929688 1.4355468750 1.5087890625 1.4877929688 1.4890136719 0.7869318182 0.8046875000 0.7656250000 0.7869318182 0.7848534972
1.0839843750 1.4904785156 1.4384765625 1.5112304688 1.4904785156 1.4918212891 0.7883522727 0.8059895833 0.7671875000 0.7883522727 0.7862121928
1.0859375000 1.4931640625 1.4414062500 1.5136718750 1.4931640625 1.4946289062 0.7897727273 0.8072916667 0.7687500000 0.7897727273 0.7875708885
1.0878906250 1.4958496094 1.4443359375 1.5161132812 1.4958496094 1.4974365234 0.7911931818 0.8085937500 0.7703125000 0.7911931818 0.7889295841
1.0898437500 1.4985351562 1.4472656250 1.5185546875 1.4985351562 1.5002441406 0.7926136364 0.8098958333 0.7718750000 0.7926136364 0.7902882798
1.0917968750 1.5012207031 1.4501953125 1.5209960938 1.5012207031 1.5030517578 0.7940340909 0.8111979167 0.7734375000 0.7940340909 0.7916469754
1.0937500000 1.5039062500 1.4531250000 1.5234375000 1.5039062500 1.5058593750 0.7954545455 0.8125000000 0.7750000000 0.7954545455 0.7930056711
1.0957031250 1.5065917969 1.4560546875 1.5258789062 1.5065917969 1.5086669922 0.7968750000 0.8138020833 0.7765625000 0.7968750000 0.7943643667
1.0976562500 1.5092773438 1.4589843750 1.5283203125 1.5092773438 1.5114746094 0.7982954545 0.8151041667 0.7781250000 0.7982954545 0.7957230624
1.0996093750 1.5119628906 1.4619140625 1.5307617188 1.5119628906 1.5142822266 0.7997159091 0.8164062500 0.7796875000 0.7997159091 0.7970817580
1.1015625000 1.5146484375 1.4648437500 1.5332031250 1.5146484375 1.5170898438 0.8011363636 0.8177083333 0.7812500000 0.8011363636 0.7984404537
1.1035156250 1.5173339844 1.4677734375 1.5356445312 1.5173339844 1.5198974609 0.8025568182 0.8190104167 0.7828125000 0.8025568182 0.7997991493
1.1054687500 1.5200195312 1.4707031250 1.5380859375 1.5200195312 1.5227050781 0.8039772727 0.8203125000 0.7843750000 0.8039772727 0.8011578450
1.1074218750 1.5227050781 1.4736328125 1.5405273438 1.5227050781 1.5255126953 0.8053977273 0.8216145833 0.7859375000 0.8053977273 0.8025165406
1.1093750000 1.5253906250 1.4765625000 1.5429687500 1.5253906250 1.5283203125 0.8068181818 0.8229166667 0.7875000000 0.8068181818 0.8038752363
1.1113281250 1.5280761719 1.4794921875 1.5454101562 1.5280761719 1.5311279297 0.8082386364 0.8242187500 0.7890625000 0.8082386364 0.8052339319
1.1132812500 1.5307617188 1.4824218750 1.5478515625 1.5307617188 1.5339355469 0.8096590909 0.8255208333 0.7906250000 0.8096590909 0.8065926276
1.1152343750 1.5334472656 1.4853515625 1.5502929688 1.5334472656 1.5367431641 0.8110795455 0.8268229167 0.7921875000 0.8110795455 0.8079513233
1.1171875000 1.5361328125 1.4882812500 1.5527343750 1.5361328125 1.5395507812 0.8125000000 0.8281250000 0.7937500000 0.8125000000 0.8093100189
1.1191406250 1.5388183594 1.4912109375 1.5551757812 1.5388183594 1.5423583984 0.8139204545 0.8294270833 0.7953125000 0.8139204545 0.8106687146
1.1210937500 1.5415039062 1.4941406250 1.5576171875 1.5415039062 1.5451660156 0.8153409091 0.8307291667 0.7968750000 0.8153409091 0.8120274102
1.1230468750 1.5441894531 1.4970703125 1.5600585938 1.5441894531 1.5479736328 0.8167613636 0.8320312500 0.7984375000 0.8167613636 0.8133861059
1.1250000000 1.5468750000 1.5000000000 1.5625000000 1.5468750000 1.5429687500 0.8181818182 0.8333333333 0.8000000000 0.8181818182 0.8185255198
1.1269531250 1.5495605469 1.5029296875 1.5649414062 1.5495605469 1.5457763672 0.8196022727 0.8346354167 0.8015625000 0.8196022727 0.8198842155
1.1289062500 1.5522460938 1.5058593750 1.5673828125 1.5522460938 1.5485839844 0.8210227273 0.8359375000 0.8031250000 0.8210227273 0.8212429112
1.1308593750 1.5549316406 1.5087890625 1.5698242188 1.5549316406 1.5513916016 0.8224431818 0.8372395833 0.8046875000 0.8224431818 0.8226016068
1.1328125000 1.5576171875 1.5117187500 1.5722656250 1.5576171875 1.5541992188 0.8238636364 0.8385416667 0.8062500000 0.8238636364 0.8239603025
1.1347656250 1.5603027344 1.5146484375 1.5747070312 1.5603027344 1.5570068359 0.8252840909 0.8398437500 0.8078125000 0.8252840909 0.8253189981
1.1367187500 1.5629882812 1.5175781250 1.5771484375 1.5629882812 1.5598144531 0.8267045455 0.8411458333 0.8093750000 0.8267045455 0.8266776938
1.1386718750 1.5656738281 1.5205078125 1.5795898438 1.5656738281 1.5626220703 0.8281250000 0.8424479167 0.8109375000 0.8281250000 0.8280363894
1.1406250000 1.5683593750 1.5234375000 1.5820312500 1.5683593750 1.5654296875 0.8295454545 0.8437500000 0.8125000000 0.8295454545 0.8293950851
1.1425781250 1.5710449219 1.5263671875 1.5844726562 1.5710449219 1.5682373047 0.8309659091 0.8450520833 0.8140625000 0.8309659091 0.8307537807
1.1445312500 1.5737304688 1.5292968750 1.5869140625 1.5737304688 1.5710449219 0.8323863636 0.8463541667 0.8156250000 0.8323863636 0.8321124764
1.1464843750 1.5764160156 1.5322265625 1.5893554688 1.5764160156 1.5738525391 0.8338068182 0.8476562500 0.8171875000 0.8338068182 0.8334711720
1.1484375000 1.5791015625 1.5351562500 1.5917968750 1.5791015625 1.5766601562 0.8352272727 0.8489583333 0.8187500000 0.8352272727 0.8348298677
1.1503906250 1.5817871094 1.5380859375 1.5942382812 1.5817871094 1.5794677734 0.8366477273 0.8502604167 0.8203125000 0.8366477273 0.8361885633
1.1523437500 1.5844726562 1.5410156250 1.5966796875 1.5844726562 1.5822753906 0.8380681818 0.8515625000 0.8218750000 0.8380681818 0.8375472590
1.1542968750 1.5871582031 1.5439453125 1.5991210938 1.5871582031 1.5850830078 0.8394886364 0.8528645833 0.8234375000 0.8394886364 0.8389059546
1.1562500000 1.5898437500 1.5468750000 1.6015625000 1.5898437500 1.5878906250 0.8409090909 0.8541666667 0.8250000000 0.8409090909 0.8402646503
1.1582031250 1.5925292969 1.5498046875 1.6040039062 1.5925292969 1.5906982422 0.8423295455 0.8554687500 0.8265625000 0.8423295455 0.8416233459
1.1601562500 1.5952148438 1.5527343750 1.6064453125 1.5952148438 1.5935058594 0.8437500000 0.8567708333 0.8281250000 0.8437500000 0.8429820416
1.1621093750 1.5979003906 1.5556640625 1.6088867188 1.5979003906 1.5963134766 0.8451704545 0.8580729167 0.8296875000 0.8451704545 0.8443407372
1.1640625000 1.6005859375 1.5585937500 1.6113281250 1.6005859375 1.5991210938 0.8465909091 0.8593750000 0.8312500000 0.8465909091 0.8456994329
1.1660156250 1.6032714844 1.5615234375 1.6137695312 1.6032714844 1.6019287109 0.8480113636 0.8606770833 0.8328125000 0.8480113636 0.8470581285
1.1679687500 1.6059570312 1.5644531250 1.6162109375 1.6059570312 1.6047363281 0.8494318182 0.8619791667 0.8343750000 0.8494318182 0.8484168242
1.1699218750 1.6086425781 1.5673828125 1.6186523438 1.6086425781 1.6075439453 0.8508522727 0.8632812500 0.8359375000 0.8508522727 0.8497755198
1.1718750000 1.6113281250 1.5703125000 1.6210937500 1.6113281250 1.6103515625 0.8522727273 0.8645833333 0.8375000000 0.8522727273 0.8511342155
1.1738281250 1.6140136719 1.5732421875 1.6235351562 1.6140136719 1.6131591797 0.8536931818 0.8658854167 0.8390625000 0.8536931818 0.8524929112
1.1757812500 1.6166992188 1.5761718750 1.6259765625 1.6166992188 1.6159667969 0.8551136364 0.8671875000 0.8406250000 0.8551136364 0.8538516068
1.1777343750 1.6193847656 1.5791015625 1.6284179688 1.6193847656 1.6187744141 0.8565340909 0.8684895833 0.8421875000 0.8565340909 0.8552103025
1.1796875000 1.6220703125 1.5820312500 1.6308593750 1.6220703125 1.6215820312 0.8579545455 0.8697916667 0.8437500000 0.8579545455 0.8565689981
1.1816406250 1.6247558594 1.5849609375 1.6333007812 1.6247558594 1.6243896484 0.8593750000 0.8710937500 0.8453125000 0.8593750000 0.8579276938
1.1835937500 1.6274414062 1.5878906250 1.6357421875 1.6274414062 1.6271972656 0.8607954545 0.8723958333 0.8468750000 0.8607954545 0.8592863894
1.1855468750 1.6301269531 1.5908203125 1.6381835938 1.6301269531 1.6300048828 0.8622159091 0.8736979167 0.8484375000 0.8622159091 0.8606450851
1.1875000000 1.6328125000 1.5937500000 1.6406250000 1.6328125000 1.6328125000 0.8636363636 0.8750000000 0.8500000000 0.8636363636 0.8620037807
1.1894531250 1.6354980469 1.5966796875 1.6430664062 1.6354980469 1.6356201172 0.8650568182 0.8763020833 0.8515625000 0.8650568182 0.8633624764
1.1914062500 1.6381835938 1.5996093750 1.6455078125 1.6381835938 1.6384277344 0.8664772727 0.8776041667 0.8531250000 0.8664772727 0.8647211720
1.1933593750 1.6408691406 1.6025390625 1.6479492188 1.6408691406 1.6412353516 0.8678977273 0.8789062500 0.8546875000 0.8678977273 0.8660798677
1.1953125000 1.6435546875 1.6054687500 1.6503906250 1.6435546875 1.6440429688 0.8693181818 0.8802083333 0.8562500000 0.8693181818 0.8674385633
1.1972656250 1.6462402344 1.6083984375 1.6528320312 1.6462402344 1.6468505859 0.8707386364 0.8815104167 0.8578125000 0.8707386364 0.8687972590
1.1992187500 1.6489257812 1.6113281250 1.6552734375 1.6489257812 1.6496582031 0.8721590909 0.8828125000 0.8593750000 0.8721590909 0.8701559546
1.2011718750 1.6516113281 1.6142578125 1.6577148438 1.6516113281 1.6524658203 0.8735795455 0.8841145833 0.8609375000 0.8735795455 0.8715146503
1.2031250000 1.6542968750 1.6171875000 1.6601562500 1.6542968750 1.6552734375 0.8750000000 0.8854166667 0.8625000000 0.8750000000 0.8728733459
1.2050781250 1.6569824219 1.6201171875 1.6625976562 1.6569824219 1.6580810547 0.8764204545 0.8867187500 0.8640625000 0.8764204545 0.8742320416
1.2070312500 1.6596679688 1.6230468750 1.6650390625 1.6596679688 1.6608886719 0.8778409091 0.8880208333 0.8656250000 0.8778409091 0.8755907372
1.2089843750 1.6623535156 1.6259765625 1.6674804688 1.6623535156 1.6636962891 0.8792613636 0.8893229167 0.8671875000 0.8792613636 0.8769494329
1.2109375000 1.6650390625 1.6289062500 1.6699218750 1.6650390625 1.6665039062 0.8806818182 0.8906250000 0.8687500000 0.8806818182 0.8783081285
1.2128906250 1.6677246094 1.6318359375 1.6723632812 1.6677246094 1.6693115234 0.8821022727 0.8919270833 0.8703125000 0.8821022727 0.8796668242
1.2148437500 1.6704101562 1.6347656250 1.6748046875 1.6704101562 1.6721191406 0.8835227273 0.8932291667 0.8718750000 0.8835227273 0.8810255198
1.2167968750 1.6730957031 1.6376953125 1.6772460938 1.6730957031 1.6749267578 0.8849431818 0.8945312500 0.8734375000 0.8849431818 0.8823842155
1.2187500000 1.6757812500 1.6406250000 1.6796875000 1.6757812500 1.6777343750 0.8863636364 0.8958333333 0.8750000000 0.8863636364 0.8837429112
