1.0566406250 1.4528808594 1.3974609375 1.4770507812 1.4528808594 1.4525146484 1.4536743164 0.7684659091 0.7892990112 0.7460403442 0.7690052986 0.7678928375 0.7679589987
1.0585937500 1.4555664062 1.4003906250 1.4794921875 1.4555664062 1.4553222656 1.4564208984 0.7698863636 0.7906036377 0.7476043701 0.7704267502 0.7692527771 0.7693483829
1.0605468750 1.4582519531 1.4033203125 1.4819335938 1.4582519531 1.4581298828 1.4591674805 0.7713068182 0.7919082642 0.7491683960 0.7718482018 0.7706127167 0.7707377672
1.0625000000 1.4609375000 1.4062500000 1.4843750000 1.4609375000 1.4609375000 1.4599609375 0.7727272727 0.7932128906 0.7507324219 0.7732696533 0.7719726562 0.7731151581
1.0644531250 1.4636230469 1.4091796875 1.4868164062 1.4636230469 1.4637451172 1.4627075195 0.7741477273 0.7945175171 0.7522964478 0.7746911049 0.7733325958 0.7745045424
1.0664062500 1.4663085938 1.4121093750 1.4892578125 1.4663085938 1.4665527344 1.4654541016 0.7755681818 0.7958221436 0.7538604736 0.7761125565 0.7746925354 0.7758939266
1.0683593750 1.4689941406 1.4150390625 1.4916992188 1.4689941406 1.4693603516 1.4682006836 0.7769886364 0.7971267700 0.7554244995 0.7775340080 0.7760524750 0.7772833109
1.0703125000 1.4716796875 1.4179687500 1.4941406250 1.4716796875 1.4721679688 1.4709472656 0.7784090909 0.7984313965 0.7569885254 0.7789554596 0.7774124146 0.7786726952
1.0722656250 1.4743652344 1.4208984375 1.4965820312 1.4743652344 1.4749755859 1.4736938477 0.7798295455 0.7997360229 0.7585525513 0.7803769112 0.7787723541 0.7800620794
1.0742187500 1.4770507812 1.4238281250 1.4990234375 1.4770507812 1.4777832031 1.4764404297 0.7812500000 0.8010406494 0.7601165771 0.7817983627 0.7801322937 0.7814514637
1.0761718750 1.4797363281 1.4267578125 1.5014648438 1.4797363281 1.4805908203 1.4791870117 0.7826704545 0.8023452759 0.7616806030 0.7832198143 0.7814922333 0.7828408480
1.0781250000 1.4824218750 1.4296875000 1.5039062500 1.4824218750 1.4833984375 1.4819335938 0.7840909091 0.8036499023 0.7632446289 0.7846412659 0.7828521729 0.7842302322
1.0800781250 1.4851074219 1.4326171875 1.5063476562 1.4851074219 1.4862060547 1.4846801758 0.7855113636 0.8049545288 0.7648086548 0.7860627174 0.7842121124 0.7856196165
1.0820312500 1.4877929688 1.4355468750 1.5087890625 1.4877929688 1.4890136719 1.4874267578 0.7869318182 0.8062591553 0.7663726807 0.7874841690 0.7855720520 0.7870090008
1.0839843750 1.4904785156 1.4384765625 1.5112304688 1.4904785156 1.4918212891 1.4901733398 0.7883522727 0.8075637817 0.7679367065 0.7889056206 0.7869319916 0.7883983850
1.0859375000 1.4931640625 1.4414062500 1.5136718750 1.4931640625 1.4946289062 1.4929199219 0.7897727273 0.8088684082 0.7695007324 0.7903270721 0.7882919312 0.7897877693
1.0878906250 1.4958496094 1.4443359375 1.5161132812 1.4958496094 1.4974365234 1.4956665039 0.7911931818 0.8101730347 0.7710647583 0.7917485237 0.7896518707 0.7911771536
1.0898437500 1.4985351562 1.4472656250 1.5185546875 1.4985351562 1.5002441406 1.4984130859 0.7926136364 0.8114776611 0.7726287842 0.7931699753 0.7910118103 0.7925665379
1.0917968750 1.5012207031 1.4501953125 1.5209960938 1.5012207031 1.5030517578 1.5011596680 0.7940340909 0.8127822876 0.7741928101 0.7945914268 0.7923717499 0.7939559221
1.0937500000 1.5039062500 1.4531250000 1.5234375000 1.5039062500 1.5058593750 1.5039062500 0.7954545455 0.8140869141 0.7757568359 0.7960128784 0.7937316895 0.7953453064
1.0957031250 1.5065917969 1.4560546875 1.5258789062 1.5065917969 1.5086669922 1.5066528320 0.7968750000 0.8153915405 0.7773208618 0.7974343300 0.7950916290 0.7967346907
1.0976562500 1.5092773438 1.4589843750 1.5283203125 1.5092773438 1.5114746094 1.5093994141 0.7982954545 0.8166961670 0.7788848877 0.7988557816 0.7964515686 0.7981240749
1.0996093750 1.5119628906 1.4619140625 1.5307617188 1.5119628906 1.5142822266 1.5121459961 0.7997159091 0.8180007935 0.7804489136 0.8002772331 0.7978115082 0.7995134592
1.1015625000 1.5146484375 1.4648437500 1.5332031250 1.5146484375 1.5170898438 1.5148925781 0.8011363636 0.8193054199 0.7820129395 0.8016986847 0.7991714478 0.8009028435
1.1035156250 1.5173339844 1.4677734375 1.5356445312 1.5173339844 1.5198974609 1.5176391602 0.8025568182 0.8206100464 0.7835769653 0.8031201363 0.8005313873 0.8022922277
1.1054687500 1.5200195312 1.4707031250 1.5380859375 1.5200195312 1.5227050781 1.5203857422 0.8039772727 0.8219146729 0.7851409912 0.8045415878 0.8018913269 0.8036816120
1.1074218750 1.5227050781 1.4736328125 1.5405273438 1.5227050781 1.5255126953 1.5231323242 0.8053977273 0.8232192993 0.7867050171 0.8059630394 0.8032512665 0.8050709963
1.1093750000 1.5253906250 1.4765625000 1.5429687500 1.5253906250 1.5283203125 1.5258789062 0.8068181818 0.8245239258 0.7882690430 0.8073844910 0.8046112061 0.8064603806
1.1113281250 1.5280761719 1.4794921875 1.5454101562 1.5280761719 1.5311279297 1.5286254883 0.8082386364 0.8258285522 0.7898330688 0.8088059425 0.8059711456 0.8078497648
1.1132812500 1.5307617188 1.4824218750 1.5478515625 1.5307617188 1.5339355469 1.5313720703 0.8096590909 0.8271331787 0.7913970947 0.8102273941 0.8073310852 0.8092391491
1.1152343750 1.5334472656 1.4853515625 1.5502929688 1.5334472656 1.5367431641 1.5341186523 0.8110795455 0.8284378052 0.7929611206 0.8116488457 0.8086910248 0.8106285334
1.1171875000 1.5361328125 1.4882812500 1.5527343750 1.5361328125 1.5395507812 1.5368652344 0.8125000000 0.8297424316 0.7945251465 0.8130702972 0.8100509644 0.8120179176
1.1191406250 1.5388183594 1.4912109375 1.5551757812 1.5388183594 1.5423583984 1.5396118164 0.8139204545 0.8310470581 0.7960891724 0.8144917488 0.8114109039 0.8134073019
1.1210937500 1.5415039062 1.4941406250 1.5576171875 1.5415039062 1.5451660156 1.5423583984 0.8153409091 0.8323516846 0.7976531982 0.8159132004 0.8127708435 0.8147966862
1.1230468750 1.5441894531 1.4970703125 1.5600585938 1.5441894531 1.5479736328 1.5451049805 0.8167613636 0.8336563110 0.7992172241 0.8173346519 0.8141307831 0.8161860704
1.1250000000 1.5468750000 1.5000000000 1.5625000000 1.5468750000 1.5429687500 1.5458984375 0.8181818182 0.8349609375 0.8007812500 0.8187561035 0.8192749023 0.8185634613
1.1269531250 1.5495605469 1.5029296875 1.5649414062 1.5495605469 1.5457763672 1.5486450195 0.8196022727 0.8362655640 0.8023452759 0.8201775551 0.8206348419 0.8199528456
1.1289062500 1.5522460938 1.5058593750 1.5673828125 1.5522460938 1.5485839844 1.5513916016 0.8210227273 0.8375701904 0.8039093018 0.8215990067 0.8219947815 0.8213422298
