mode,level,cases,mae,mred,mred_pct,rmse,rmse_rel_pct,max_rel_pct,worst_x,worst_y,worst_expected,worst_actual
DIV,L0_Q0.4,100000000,0.056046766671216094,0.05436244856953743,5.436244856953743,0.0804725417640466,7.58639312860554,34.36516942839773,1.0,1.999899983406067,0.5000250053989607,0.32819056510925293
DIV,L1_Q0.4,100000000,0.04362800695822869,0.04306919380542602,4.3069193805426025,0.04745964068009305,4.568154860139577,12.103523815552817,1.0,1.499899983406067,0.6667111214503365,0.5860155820846558
DIV,L2_Q0.4,100000000,0.045867738722524067,0.047525178223361615,4.752517822336162,0.05392151335410335,5.801355175704102,10.244744414620758,1.0,1.7706999778747559,0.5647484116423993,0.6226054430007935
DIV,L3_Q0.4,100000000,0.0404083911114652,0.041503994913961444,4.150399491396144,0.04407864164763655,4.589818630720631,6.909686468105744,1.0,1.5165998935699463,0.6593696888940732,0.7049300670623779
DIV,L4_Q0.4,100000000,0.03165250174883432,0.03352103796597709,3.352103796597709,0.038675275082092564,4.215894662675347,9.226686930890084,1.0,1.937399983406067,0.5161556769717419,0.46853160858154297
